Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	fallback_count	fallback_weight
5A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	11	2227.65
5A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Slab, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	11	2227.65
5A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Slab, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	11	2227.65
5A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	11	2227.65
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	21	4651.96
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	11	2227.65
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	0	0	39	10709.8
5A	Mobile Home, Ambient, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	11	78060.6	11	78060.6
5A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4264.14	26	15631.4
5A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.441306	0	0.558694	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4264.14	26	15631.4
5A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0.0423789	0	0	0.957621	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4264.14	26	15631.4
5A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4264.14	26	15631.4
5A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	4251.37	26	15584.6
5A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11367.3	21	11367.3
5A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.441306	0	0.558694	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11367.3	21	11367.3
5A	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0.0423789	0	0	0.957621	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11367.3	21	11367.3
5A	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11367.3	21	11367.3
5A	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	11333.2	21	11333.2
5A	Single-Family Attached, Heated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	0	0	25	102567
5A	Single-Family Attached, Heated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	1	4283.28	25	102567
5A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	0	0	25	102567
5A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.510271	0.489729	0	0	2	3067.13	15	64673.5
5A	Single-Family Attached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	1032.81	25	102567
5A	Single-Family Attached, Slab, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	3	8810.61	15	64673.5
5A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	1	1171.02	25	102567
5A	Single-Family Attached, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	1	1321.58	25	102567
5A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	0	0	25	102567
5A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.489729	0	0.510271	2	3067.13	15	64673.5
5A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	15	64673.5
5A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	1032.81	25	102567
5A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	15	64673.5
5A	Single-Family Detached, Ambient, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Ambient, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	5882.46	25	102567
5A	Single-Family Detached, Ambient, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Ambient, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	15	64673.5
5A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0.51402	0.175677	0	0	1	1146.84	18	59621.3
5A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.116961	0.757344	0.125696	0	0	1	972.748	101	435978
5A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.0213591	0.934481	0.0441599	0	0	2	3118.08	40	198619
5A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	1	1151.34	25	102567
5A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0.51402	0.175677	0	0	0	0	18	59621.3
5A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0	1	0	0	0	14	47625.1	14	47625.1
5A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	1	0	0	0	14	75520.7	14	75520.7
5A	Single-Family Detached, Heated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	3	16244.4	25	102567
5A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0.51402	0.175677	0	0	0	0	18	59621.3
5A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.116961	0.757344	0.125696	0	0	1	972.748	101	435978
5A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.0213591	0.934481	0.0441599	0	0	2	5794.65	40	198619
5A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0.602292	0.397708	0	0	1	1151.34	25	102567
5A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.147341	0.701181	0.151478	0	0	3	17387.5	10	35405.2
5A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0	0.941948	0.0580518	0	0	32	160219	32	160219
5A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	1	0	0	0	15	60708	15	60708
5A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.510271	0.489729	0	0	4	18618.6	15	64673.5
5A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.482001	0	0.517999	0	0	0	0	101	435978
5A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.325999	0	0.674001	0	0	1	1497.6	40	198619
5A	Single-Family Detached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Slab, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	1	850.826	18	59621.3
5A	Single-Family Detached, Slab, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.375476	0	0.624524	0	0	6	24699.1	11	42951
5A	Single-Family Detached, Slab, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	3	11321.2	16	96719.3
5A	Single-Family Detached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.482001	0	0.517999	0	0	0	0	101	435978
5A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.325999	0	0.674001	0	0	0	0	40	198619
5A	Single-Family Detached, Slab, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.493077	0	0.506923	0	0	2	6705.35	10	35405.2
5A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.355595	0	0.644405	0	0	15	42587.2	15	42587.2
5A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	1	0	0	0	0	3	5916.7	20	85761.9
5A	Single-Family Detached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	4	15968	15	64673.5
5A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0	0.175677	0	0.51402	0	0	18	59621.3
5A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.116961	0	0.125696	0	0.757344	1	1289.13	101	435978
5A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.0213591	0	0.0441599	0	0.934481	1	2092.22	40	198619
5A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	0	0	25	102567
5A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0	0.175677	0	0.51402	0	0	18	59621.3
5A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0	0	0	0	1	9	22165.9	11	26114.1
5A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	0.0437639	0	0.956236	1	7780.58	16	96719.3
5A	Single-Family Detached, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	2	4622.15	25	102567
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.310304	0	0.175677	0	0.51402	0	0	18	59621.3
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.116961	0	0.125696	0	0.757344	1	1289.13	101	435978
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.0213591	0	0.0441599	0	0.934481	1	2092.22	40	198619
5A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.397708	0	0.602292	0	0	25	102567
5A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.147341	0	0.151478	0	0.701181	1	1488.72	10	35405.2
5A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0	0	0	0	1	14	34719.1	14	34719.1
5A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.0494663	0	0	0	0.950534	4	9511.83	20	85761.9
5A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.489729	0	0.510271	2	3731.52	15	64673.5
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.482001	0	0.517999	0	0	1	972.748	101	435978
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.325999	0	0.674001	0	0	0	0	40	198619
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.524261	0	0.475739	0	0	1	1377.38	36	140827
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	2096.89	16	96719.3
5A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.482001	0	0.517999	0	0	1	972.748	101	435978
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.325999	0	0.674001	0	0	0	0	40	198619
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.493077	0	0.506923	0	0	0	0	10	35405.2
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.445492	0	0.554508	0	0	1	3352.38	61	284738
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	1	0	0	0	0	1	4242.91	20	85761.9
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	2	3509.96	15	64673.5
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	0	0	18	59621.3
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.482001	0	0.517999	0	0	0	0	101	435978
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.325999	0	0.674001	0	0	0	0	40	198619
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	25	102567
5A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.638511	0	0.361489	0	0	2	6622.56	18	59621.3
5A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.524261	0	0.475739	0	0	2	7844.24	36	140827
5A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	16	96719.3
